feature_name,coefficient,coef_lower_95%,coef_upper_95%,z-value,p-value,-log2(p),partial_AIC,C-index
DGCCA_66,0.07202753129250147,-3.6865134059946016,3.8305684685796044,0.037560151554590075,0.9700383799395031,0.043886265677289905,2336.870156234689,0.5144359950617796
DGCCA_67,-2.4973909406984176,-6.1415675838706365,1.1467857024738013,-1.3431830502114832,0.17921270867934463,2.4802551466740064,2335.0896434446367,0.4837484827421647
DGCCA_68,-2.0664945124549643,-5.599832427496812,1.4668434025868837,-1.146297047168617,0.2516722643053985,1.9903818627105516,2335.5743129369725,0.5617225674596176
DGCCA_69,-0.837116015922994,-4.722577607811251,3.048345575965264,-0.4222708687987237,0.6728273187699092,0.5716918104391839,2336.693636608155,0.5260449627039869
DGCCA_70,-0.8266666607696589,-4.378939893207976,2.7256065716686586,-0.4561126851203319,0.6483089487923802,0.6252466079023264,2336.6637169830005,0.48362398979157806
DGCCA_71,-3.9825798812356097,-7.625144588796711,-0.34001517367450873,-2.1429168070982487,0.0321197791532298,4.9603942164598305,2332.262199490305,0.5117386477990684
DGCCA_72,-1.4432427068520082,-5.091715896380897,2.2052304826768814,-0.7753116384405424,0.43815553381888994,1.1904850149272128,2336.2700402513638,0.521708458258551
DGCCA_73,2.00034418560095,-1.6394652950421538,5.6401536662440535,1.0771449938004038,0.2814154947521713,1.8292263292599875,2335.7031562510006,0.510358850930066
DGCCA_74,-1.1616502929643582,-4.91325427947824,2.589953693549523,-0.6068851469998084,0.5439271358112319,0.8785146931257977,2336.5022793535522,0.5140106441472752
DGCCA_75,2.6991711450156535,-1.285157359477083,6.68349964950839,1.327771599750144,0.18425357183169916,2.440235508055854,2335.1118276938028,0.5087300681598904
DGCCA_76,0.8776635396525799,-2.708434891889653,4.463761971194812,0.47968257455867325,0.6314531203641355,0.6632524638494923,2336.6400811722897,0.48617609527860484
DGCCA_77,1.2116694668888468,-2.347163486842659,4.770502420620353,0.6673054192608094,0.5045770655157094,0.9868534617374385,2336.4291181158446,0.49077196003776286
DGCCA_78,0.4799251046587405,-3.167947867150853,4.127798076468334,0.2578587378663923,0.796515930580637,0.32822487847281184,2336.805264711949,0.5305163345125582
DGCCA_79,1.6216340923339776,-1.9732687936176285,5.216536978285584,0.8841252511987003,0.3766286034652716,1.4087855237444047,2336.094154474212,0.5295618885580604
DGCCA_80,2.3805296673521843,-1.3303242462008322,6.091383580905201,1.2573258125572766,0.2086356807706775,2.260942186938982,2335.2995214456846,0.50163396997645
DGCCA_81,-0.4994016647368273,-4.376465970840456,3.3776626413668014,-0.2524614500622539,0.8006844075950075,0.32069438323408467,2336.807784775513,0.5044869334273947
DGCCA_82,-5.70885824527454,-9.766075851054751,-1.6516406394943308,-2.7578398894951395,0.005818468915441931,7.425144715497502,2329.188644659339,0.5537861418597172
DGCCA_83,2.6077764414152984,-1.0184261176973388,6.233979000527936,1.4095042462704435,0.1586861187531134,2.6557521625676723,2334.912986258825,0.5303710927368738
DGCCA_84,2.446094537903986,-1.3572753663363488,6.249464442144321,1.2605287725832015,0.20747867512968307,2.2689650324790933,2335.2642249595833,0.507080536564617
DGCCA_85,0.11659361060454292,-3.5390353752643717,3.7722225964734575,0.06251161660435138,0.9501554113208837,0.07376458901799843,2336.8676844145666,0.5230778807150045
DGCCA_86,-0.1038993789111214,-3.9824395599639377,3.774640802141695,-0.05250404306153179,0.9581270738829426,0.06171108537371774,2336.868838749932,0.5214283491197311
DGCCA_87,-0.001650681581287021,-3.920692656893256,3.917391293730682,-0.0008255273787948261,0.9993413245247537,0.0009505809382477587,2336.8715942578697,0.4755423224159932
DGCCA_88,3.6918219655060165,0.05533510683307963,7.328308824178953,1.9897880484480124,0.046614288542546664,4.423083941981553,2332.9884252200277,0.5436814640370989
DGCCA_89,-2.2870587922244003,-5.6400521353266,1.0659345508778002,-1.336880931334694,0.1812615061112795,2.4638555175098005,2335.1195533201094,0.5273106410349514
DGCCA_90,-2.818362614227325,-6.48673558893338,0.8500103604787301,-1.505814500692187,0.13211479979367316,2.9201360053429886,2334.637442203598,0.5538587627475594
DGCCA_91,-0.6861916118460503,-4.213283429972476,2.8409002062803754,-0.3813087141083152,0.702974188313491,0.5084563772478329,2336.7265177090467,0.5016028467388034
DGCCA_92,2.336282910509418,-1.2385269859401298,5.911092806958965,1.2809157675328984,0.20022325390813397,2.3203185565290263,2335.233806130759,0.5129835773049352
DGCCA_93,-1.0223514590741178,-4.578774160370312,2.5340712422220757,-0.5634234756731645,0.5731465552886474,0.8030240072950338,2336.5556160544315,0.4986046415121744
DGCCA_94,2.9529405590279616,-0.749457500696264,6.655338618752188,1.5632185007717603,0.11800120999552918,3.0831264416934716,2334.402895079112,0.5325289705470427
DGCCA_95,-0.19719824328541458,-3.9376876125708336,3.543291126000004,-0.10332911458797092,0.9177017691875525,0.12390270597375412,2336.8609158708755,0.49508771565810084
DGCCA_96,-2.1059386840262793,-5.849736397635538,1.6378590295829794,-1.1025072106158083,0.2702412254549838,1.887680319473572,2335.6667800435534,0.5138757767841396
DGCCA_97,3.105282274063444,-0.6085148936675719,6.819079441794459,1.6388190157173936,0.10125095767892828,3.3039925411409,2334.1669850974386,0.5250593935118424
DGCCA_98,2.9385118343002627,-0.8605618884707233,6.737585557071249,1.5159951566226633,0.1295205771071382,2.948746775877981,2334.5977926047944,0.5262524509549646
DGCCA_99,2.0898807149796204,-0.9921081033553718,5.171869533314613,1.3290414647116526,0.18383429030925683,2.4435221996151126,2335.175682329008,0.5232749945534334
DGCCA_100,1.1969078380787195,-2.6339815895376955,5.027797265695134,0.6123633427101051,0.5402973893571712,0.8881743838096017,2336.497823289683,0.5106908321316306
