feature_name,coefficient,coef_lower_95%,coef_upper_95%,z-value,p-value,-log2(p),partial_AIC,C-index
DGCCA_20,1.311403740639625,-1.0386310686182951,3.6614385498975452,1.0937302250669243,0.27407331399789625,1.867366232382777,2490.44103615857,0.5151934076061913
DGCCA_21,1.5410738313930368,-0.6882113084182782,3.7703589712043515,1.3548958601604244,0.17545073882152057,2.5108620719583423,2489.7715937478592,0.5484942126805996
DGCCA_22,-0.6860517440032315,-2.9609281389808286,1.5888246509743658,-0.5910812177513798,0.5544660038815661,0.8508290881253174,2491.284714754097,0.5230272966306145
DGCCA_23,-2.74704220019841,-5.1247415004154675,-0.3693428999813526,-2.264417445851561,0.023548451965758204,5.408223967080197,2486.499957018784,0.5259412864926405
DGCCA_24,0.7690890601189073,-1.6054916572517217,3.1436697774895364,0.6348012715297152,0.5255580339050926,0.9280780146118055,2491.2296579148237,0.5071968772871432
DGCCA_25,0.6442002334454416,-1.6706676781226788,2.9590681450135623,0.5454346876880993,0.5854545887928657,0.7723708235017914,2491.3370964991636,0.5177143476728742
DGCCA_26,-0.4975918639624173,-2.781382477140312,1.7861987492154776,-0.427036579771827,0.6693526845526945,0.5791615220131803,2491.4521378912905,0.5220378954216476
DGCCA_27,2.093125298661786,-0.16547891107954493,4.351729508403118,1.8163652501898873,0.06931436205666926,3.850701877510817,2488.3981906199733,0.5464747499390095
DGCCA_28,0.2748446221869291,-1.9862244867364403,2.5359137311102984,0.23824373996573675,0.8116920540242212,0.3009956044192159,2491.578143193424,0.49639478463581904
DGCCA_29,-0.00459832653263071,-2.3114989397217287,2.302302286656467,-0.003906780526904465,0.9968828480646205,0.004504123309988741,2491.6347068783966,0.5024802797430268
DGCCA_30,-0.48903574941649186,-2.9948302245398404,2.0167587257068567,-0.38251040359632715,0.7020828136002251,0.5102868824147746,2491.488515866184,0.5035645550405248
DGCCA_31,-2.3047407146501273,-4.648517702656436,0.03903627335618154,-1.927320226085092,0.05393973446193763,4.212507770377491,2488.01618826448,0.5430592827518907
DGCCA_32,-0.348359265594228,-2.7183415924744767,2.021623061286021,-0.28809143701264794,0.7732767471655868,0.37094326377841624,2491.551502505048,0.49593396763438236
DGCCA_33,0.4069395299900283,-1.9071515623536563,2.721030622333713,0.34466526633501104,0.730346033269951,0.45334792925069894,2491.516392629692,0.5380580629421811
DGCCA_34,-0.6557940760506751,-2.9886529612460038,1.6770648091446534,-0.5509689327935601,0.5816549716356624,0.7817644715060343,2491.3299604324493,0.5109782873871676
DGCCA_35,1.6268480558836256,-0.5456080564335712,3.7993041682008224,1.467722905780549,0.14217950615331307,2.814214565947893,2489.5137186884185,0.5250603128134234
DGCCA_36,1.6226364644746465,-0.7608961542315036,4.006169083180796,1.3342838295613832,0.18211085506553915,2.4571111754145987,2489.850716553359,0.5353744815808734
DGCCA_37,0.08260261755470945,-2.2870973429122623,2.4523025780216816,0.06832010724432092,0.9455308182582494,0.08080361331332028,2491.6300566205546,0.5016670732699032
DGCCA_38,-0.6607224948851421,-3.043572775488192,1.722127785717908,-0.5434635588697553,0.5868106746343111,0.769032979666941,2491.341553164105,0.5231628310428018
DGCCA_39,-0.48097488777588554,-2.6964157940591758,1.7344660185074048,-0.42551054051377485,0.6704645393980573,0.5767670643048629,2491.452845275904,0.52413867881055
DGCCA_40,-1.009500552752379,-3.2789811501045483,1.2599800445997902,-0.8718227104811467,0.3833051031445276,1.3834348892553399,2490.879030639646,0.5311322544794124
DGCCA_41,-0.0010815770711567897,-2.444554296882986,2.4423911427406724,-0.000867557099690015,0.999307789671375,0.0009989942053162126,2491.6347246092305,0.5033883603046814
DGCCA_42,0.008413927809238017,-2.208921103020454,2.22574895863893,0.00743730435199765,0.9940659443891597,0.008586534359838197,2491.634669101599,0.5035781084817436
DGCCA_43,1.949629073679867,-0.3453682986563269,4.244626446016061,1.665014005543253,0.09590996164625697,3.3821755218589797,2488.8426464416443,0.5154780298717845
DGCCA_44,1.3293734810384192,-0.9790647105433403,3.637811672620179,1.12869564987253,0.25902624501902,1.9488298130353,2490.3552478988927,0.5336396411048765
DGCCA_45,-0.6874995243506081,-2.89297679847247,1.5179777497712537,-0.6109672146370783,0.541221285265459,0.8857095158407143,2491.267327564924,0.5393456398579599
DGCCA_46,0.1101924183773378,-2.0733635902887997,2.293748427043475,0.0989089222038699,0.9212105847523678,0.11839710702840146,2491.6249427607377,0.5146648233986609
DGCCA_47,-1.385456685490812,-3.673326526210757,0.9024131552291335,-1.186887976480224,0.23527181054980154,2.087599622673241,2490.213073418826,0.5124827193624462
DGCCA_48,-0.49521448261220047,-2.899700114834628,1.9092711496102275,-0.4036632773078528,0.6864603473612181,0.5427517078253106,2491.4712962942867,0.49556802472147676
